Season,game_id,OfficialID,PlaysPerGame,Points,DefPointsAgainst,YardsPerGame,DefYardsAgainst,PassYardsPerGame,DefPassYardsAgainst,RushYardsPerGame,DefRushYardsAgainst,DriveStartYardlineAvg,FirstDowns,FirstDownsByPass,FirstDownsByPenalty,FirstDownsByRush,FirstDownPercent,FirstDownPercentOfPasses,FirstDownPercentOfRushes,ThirdDownConv,ThirdDownAtt,ThirdDownPercent,FourthDownConv,FourthDownAtt,FourthDownPercent,Penalties,PenaltyYards,PenaltiesOffensive,PenaltyYardsOffensive,PenaltiesDefensive,PenaltyYardsDefensive,Turnovers,TotalTD,OffTD,TOPSeconds,TOPStrfTime,PassComp,PassAtt,PassCompPercent,PassYards,PassTD,PassINT,PassYardsLong,PassYardsLongTD,PassYardsPerAtt,PassYardsPerComp,PassYardsAfterCatch,PassYardsAfterCatchAvg,RecDropped,Sacked,SackedYards,SackedYardsAvg,Pass20YdPlays,Pass40YdPlays,RushAtt,RushTD,RushYards,RushYardsAvg,RushYardsLong,RushYardsLongTD,Rush20YdPlays,Rush40YdPlays,PAT1PtAtt,PAT1PtConv,PAT1PtPct,PAT1PtAttPass,PAT1PtConvPass,PAT1PtPctPass,PAT1PtAttRush,PAT1PtConvRush,PAT1PtPctRush,PAT2PtAtt,PAT2PtConv,PAT2PtPct,PAT2PtAttPass,PAT2PtConvPass,PAT2PtPctPass,PAT2PtAttRush,PAT2PtConvRush,PAT2PtPctRush,PAT3PtAtt,PAT3PtConv,PAT3PtPct,PAT3PtConvPass,PAT3PtAttPass,PAT3PtPctPass,PAT3PtConvRush,PAT3PtAttRush,PAT3PtPctRush,Fumbles,FumblesLost,DefTackles,DefTacklesForLoss,DefQBHits,DefSacks,DefSackYards,DefSackYardsAvg,DefINT,DefINTReturnYards,DefINTReturnYardsAvg,DefINTReturnTD,DefINTReturnYardsLong,DefPassesDefended,DefFumblesForced,DefFumblesRecovered,Punts,PuntGrossYards,PuntGrossYardsAvg,PuntGrossYardsLong,PuntTouchbacks,PuntInside20,FGAtt,FGMade,FGLong,KickRetReturns,KickRetYards,KickRetYardsAvg,KickRetTD,KickRetYardsLong,KickRetFairCatches,PuntRetReturns,PuntRetYards,PuntRetYardsAvg,PuntRetTD,PuntRetYardsLong,PuntRetFairCatches
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,1,53.0,14,23,125.0,250,82.0,173,43.0,77,,10,5,2,3,0.1886792452830188,0.1724137931034483,0.1578947368421052,6,15,0.4,0,0,0.0,5,35,5,35,0,0,2,2,2,6.0,30:6,15,29,0.5172413793103449,82,2,2,26,0,2.827586206896552,5.466666666666667,14,0.9333333333333332,1,5,38,7.6,1,0,19,0,43,2.263157894736842,12,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,0.5,2,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,34.0,2.0,29,1.0,8.0,8.0,0,0,0.0,0,0,15,3,3,7,324,46.285714285714285,54,0,0,1,0,0,4,69,17.25,0,19,0,0,,0.0,0,0,2
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,2,58.0,23,14,242.0,163,165.0,120,77.0,43,,12,7,0,5,0.2068965517241379,0.2413793103448276,0.1785714285714285,7,13,0.5384615384615384,0,0,0.0,5,50,2,10,3,40,3,3,3,54.0,29:54,14,29,0.4827586206896552,165,2,0,40,0,5.689655172413793,11.785714285714286,16,1.1428571428571428,0,1,8,8.0,2,1,28,1,77,2.75,18,0,0,0,2,0,0.0,1,0,0.0,1,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,3,36.0,9.0,29,5.0,38.0,7.6,1,15,15.0,0,15,14,1,1,5,176,35.2,44,0,2,1,1,42,2,48,24.0,0,31,0,6,113.0,18.83333333333333,0,42,0
2023,FOOTBALL_XFL_2023_3_25_SEA@ORL,4,68.0,19,26,391.0,255,229.0,177,162.0,78,,22,9,2,11,0.3235294117647059,0.2045454545454545,0.5,6,15,0.4,0,1,0.0,13,105,9,55,4,50,1,2,2,38.0,33:38,24,44,0.5454545454545454,229,0,0,30,0,5.204545454545454,9.541666666666666,19,0.7916666666666666,3,2,14,7.0,2,0,22,2,162,7.363636363636363,43,1,2,0,1,1,1.0,0,0,0.0,1,1,1.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,34.0,6.0,35,1.0,3.0,3.0,1,0,0.0,0,0,17,0,0,6,241,40.16666666666666,58,2,1,2,2,50,5,85,17.0,0,22,0,3,20.0,6.666666666666667,0,11,0
2023,FOOTBALL_XFL_2023_3_25_SEA@ORL,6,56.0,26,19,252.0,405,174.0,243,78.0,162,,15,10,2,3,0.2678571428571428,0.2857142857142857,0.15,5,14,0.3571428571428571,0,0,0.0,7,67,3,15,4,52,1,2,2,36.0,30:36,18,35,0.5142857142857142,174,2,1,24,0,4.971428571428572,9.666666666666666,16,0.8888888888888888,2,1,3,3.0,2,0,20,0,78,3.9,24,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,0.5,2,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,44.0,4.0,44,2.0,14.0,7.0,0,0,0.0,0,0,20,2,1,5,215,43.0,53,1,0,4,4,54,5,133,26.6,0,45,0,3,71.0,23.666666666666668,0,49,0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,1,61.0,12,10,253.0,193,134.0,139,119.0,54,,18,8,2,8,0.2950819672131147,0.3076923076923077,0.2424242424242424,7,14,0.5,0,0,0.0,7,52,3,20,4,32,1,1,1,30.0,34:30,14,26,0.5384615384615384,134,0,1,28,0,5.153846153846154,9.571428571428571,0,0.0,1,2,14,7.0,2,0,33,1,119,3.606060606060606,21,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,33.0,6.0,34,2.0,12.0,6.0,3,-6,-2.0,0,1,14,1,0,5,212,42.4,53,1,1,2,2,43,2,39,19.5,0,20,0,4,56.0,14.0,0,28,1
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,3,50.0,10,12,181.0,267,127.0,148,54.0,119,,13,8,1,4,0.26,0.2352941176470588,0.2857142857142857,2,10,0.2,1,1,1.0,7,59,4,25,3,34,3,1,1,30.0,25:30,20,34,0.5882352941176471,127,1,3,13,0,3.735294117647059,6.35,18,0.9,0,2,12,6.0,0,0,14,0,54,3.857142857142857,12,0,0,0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,47.0,5.0,26,2.0,14.0,7.0,1,4,4.0,0,4,12,0,0,5,213,42.6,47,0,1,1,1,45,4,81,20.25,0,27,0,3,33.0,11.0,0,14,0
2023,FOOTBALL_XFL_2023_3_5_STL@DC,5,63.0,28,34,295.0,346,239.0,210,56.0,136,,16,14,0,2,0.2539682539682539,0.3333333333333333,0.1176470588235294,4,12,0.3333333333333333,0,3,0.0,3,20,1,5,2,15,4,4,4,32.0,28:32,26,42,0.6190476190476191,239,4,2,24,0,5.690476190476191,9.192307692307692,77,2.9615384615384617,1,4,23,5.75,5,0,17,0,56,3.294117647058824,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,0.5,3,2,0.6666666666666666,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,47.0,7.0,23,2.0,9.0,4.5,0,0,0.0,0,0,9,2,3,4,149,37.25,39,0,2,1,0,0,6,211,35.166666666666664,0,72,0,3,15.0,5.0,0,9,0
2023,FOOTBALL_XFL_2023_3_5_STL@DC,8,64.0,34,28,337.0,318,201.0,262,136.0,56,,18,9,0,9,0.28125,0.391304347826087,0.2307692307692307,6,13,0.4615384615384615,1,1,1.0,2,9,1,4,1,5,3,4,3,35.0,31:35,14,23,0.6086956521739131,201,2,0,58,0,8.73913043478261,14.357142857142858,30,2.142857142857143,1,2,9,4.5,3,1,39,1,136,3.4871794871794872,14,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,0.5,4,2,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,3,43.0,6.0,42,4.0,23.0,5.75,2,41,20.5,1,41,16,2,2,4,219,54.75,61,1,0,2,2,41,3,47,15.666666666666666,0,21,0,2,2.0,1.0,0,4,2
2023,FOOTBALL_XFL_2023_3_18_DC@STL,5,60.0,20,28,310.0,338,212.0,90,98.0,248,,16,11,0,5,0.2666666666666666,0.3235294117647059,0.238095238095238,4,14,0.2857142857142857,2,2,1.0,10,59,6,40,4,19,2,2,2,15.0,33:15,22,34,0.6470588235294118,212,2,1,50,1,6.235294117647059,9.636363636363637,0,0.0,0,5,24,4.8,2,1,21,0,98,4.666666666666667,18,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,0.5,1,1,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,41.0,6.0,19,0.0,0.0,0.0,0,0,0.0,0,0,7,0,0,5,175,35.0,45,0,1,2,2,36,3,155,51.66666666666666,0,80,0,1,3.0,3.0,0,3,3
2023,FOOTBALL_XFL_2023_3_18_DC@STL,8,54.0,28,20,338.0,334,90.0,236,248.0,98,,14,3,0,11,0.2592592592592592,0.1578947368421052,0.3142857142857143,2,9,0.2222222222222222,1,2,0.5,6,58,5,43,1,15,0,4,4,45.0,26:45,12,19,0.631578947368421,90,0,0,28,0,4.7368421052631575,7.5,0,0.0,0,0,0,0.0,1,0,35,4,248,7.085714285714285,70,1,2,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,0.5,2,1,0.5,2,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,44.0,4.0,34,5.0,24.0,4.8,1,0,0.0,0,0,12,1,1,5,193,38.6,49,0,4,0,0,0,5,122,24.4,0,34,0,2,16.0,8.0,0,9,1
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,2,68.0,22,13,374.0,162,271.0,64,103.0,98,,22,12,1,9,0.3235294117647059,0.3333333333333333,0.3,8,15,0.5333333333333333,1,2,0.5,8,88,3,20,5,68,1,3,3,17.0,33:17,25,36,0.6944444444444444,271,3,1,42,0,7.527777777777778,10.84,99,3.96,1,2,10,5.0,6,1,30,0,103,3.433333333333333,13,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,0.6666666666666666,2,1,0.5,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,30.0,3.0,20,1.0,0.0,0.0,1,0,0.0,0,0,12,0,0,4,133,33.25,43,0,2,1,0,0,2,46,23.0,0,23,0,3,7.0,2.333333333333333,0,4,2
2023,FOOTBALL_XFL_2023_3_5_SA@HOU,3,48.0,13,22,162.0,384,64.0,281,98.0,103,,10,1,3,6,0.2083333333333333,0.05,0.2222222222222222,2,11,0.1818181818181818,1,2,0.5,10,85,8,55,2,30,1,2,2,43.0,26:43,8,20,0.4,64,1,1,12,0,3.2,8.0,18,2.25,1,1,0,0.0,0,0,27,1,98,3.6296296296296298,16,0,0,0,1,1,1.0,1,1,1.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,52.0,9.0,36,2.0,10.0,5.0,1,0,0.0,0,0,11,0,0,6,293,48.833333333333336,60,0,2,0,0,0,4,120,30.0,0,59,0,1,7.0,7.0,0,7,0
2023,FOOTBALL_XFL_2023_2_18_VGS@ARL,1,59.0,22,20,246.0,274,163.0,249,83.0,25,,13,9,1,3,0.2203389830508474,0.36,0.0967741935483871,4,14,0.2857142857142857,1,4,0.25,4,20,4,20,0,0,1,2,0,2.0,34:2,19,25,0.76,163,0,1,22,0,6.52,8.578947368421053,41,2.1578947368421053,0,3,9,3.0,2,0,31,0,83,2.677419354838709,11,0,0,0,1,1,1.0,0,0,0.0,1,1,1.0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,37.0,6.0,36,3.0,13.0,4.333333333333333,2,28,14.0,2,22,14,1,1,3,113,37.66666666666666,46,0,0,3,3,38,3,66,22.0,0,31,0,3,29.0,9.666666666666666,0,23,0
2023,FOOTBALL_XFL_2023_2_18_VGS@ARL,7,54.0,20,22,261.0,255,236.0,172,25.0,83,,13,13,0,0,0.2407407407407407,0.3611111111111111,0.0,5,13,0.3846153846153846,0,2,0.0,8,52,5,27,3,25,3,3,3,58.0,25:58,22,36,0.6111111111111112,236,3,2,39,1,6.555555555555555,10.727272727272728,29,1.318181818181818,0,3,13,4.333333333333333,3,0,15,0,25,1.6666666666666667,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,0.3333333333333333,2,1,0.5,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,53.0,9.0,25,3.0,9.0,3.0,1,8,8.0,0,8,6,1,0,5,219,43.8,70,2,0,1,0,0,6,132,22.0,0,43,0,1,17.0,17.0,0,17,0
2023,FOOTBALL_XFL_2023_2_19_STL@SA,3,77.0,15,18,324.0,258,191.0,190,133.0,68,,24,12,1,11,0.3116883116883117,0.3333333333333333,0.282051282051282,9,16,0.5625,1,1,1.0,4,36,2,15,2,21,2,1,1,17.0,38:17,25,36,0.6944444444444444,191,1,1,24,0,5.305555555555555,7.64,51,2.04,1,2,16,8.0,1,0,39,0,133,3.41025641025641,15,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,36.0,9.0,26,5.0,23.0,4.6,0,0,0.0,0,0,8,1,0,2,78,39.0,43,0,1,4,3,48,3,67,22.33333333333333,0,27,0,5,38.0,7.6,0,12,0
2023,FOOTBALL_XFL_2023_2_19_STL@SA,5,46.0,18,15,235.0,340,167.0,207,68.0,133,,11,8,1,2,0.2391304347826087,0.3076923076923077,0.1333333333333333,3,10,0.3,1,2,0.5,6,35,3,20,3,15,0,2,2,43.0,21:43,18,26,0.6923076923076923,167,2,0,33,0,6.423076923076923,9.27777777777778,22,1.2222222222222223,0,5,23,4.6,3,0,15,0,68,4.533333333333333,40,0,1,0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0,1,0,65.0,8.0,36,2.0,16.0,8.0,1,0,0.0,0,0,11,1,1,5,240,48.0,53,0,1,2,1,32,5,111,22.2,0,29,0,1,10.0,10.0,0,10,1
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,5,65.0,20,18,274.0,299,166.0,196,108.0,103,,20,9,3,8,0.3076923076923077,0.25,0.3076923076923077,6,15,0.4,0,0,0.0,2,15,2,15,0,0,0,2,2,3.0,34:3,22,36,0.6111111111111112,166,1,0,44,1,4.611111111111111,7.545454545454546,38,1.7272727272727273,1,3,18,6.0,1,1,26,1,108,4.153846153846154,14,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,0.5,2,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,38.0,0.0,29,0.0,0.0,0.0,0,0,0.0,0,0,10,3,3,5,193,38.6,49,0,1,4,2,44,4,73,18.25,0,24,0,1,-2.0,-2.0,0,-2,2
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,6,50.0,18,20,299.0,292,196.0,184,103.0,108,,14,7,0,7,0.28,0.2413793103448276,0.3333333333333333,2,10,0.2,2,3,0.6666666666666666,4,40,0,0,4,40,3,2,2,57.0,40:57,19,29,0.6551724137931034,196,2,0,54,1,6.758620689655173,10.31578947368421,0,0.0,1,0,0,0.0,2,1,21,0,103,4.904761904761905,14,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,0.5,1,2,0.5,0,0,0.0,3,3,49.0,5.0,36,3.0,18.0,6.0,0,0,0.0,0,0,14,1,0,3,103,34.333333333333336,40,0,1,1,1,29,4,63,15.75,0,19,0,2,14.0,7.0,0,14,0
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,1,52.0,10,9,178.0,299,114.0,219,64.0,80,,14,7,4,3,0.2692307692307692,0.3043478260869565,0.1111111111111111,5,12,0.4166666666666667,0,1,0.0,2,6,1,5,1,1,0,1,1,42.0,29:42,18,23,0.782608695652174,114,1,0,17,1,4.956521739130435,6.333333333333333,0,0.0,0,2,10,5.0,0,0,27,0,64,2.3703703703703702,11,0,0,0,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,42.0,6.0,31,4.0,28.0,7.0,0,0,0.0,0,0,12,1,2,5,263,52.6,70,1,2,1,1,21,2,27,13.5,0,14,0,1,14.0,14.0,0,14,2
2023,FOOTBALL_XFL_2023_3_5_ORL@ARL,4,60.0,9,10,271.0,188,191.0,124,80.0,64,,18,12,1,5,0.3,0.3870967741935484,0.2,5,11,0.4545454545454545,1,2,0.5,9,76,5,45,4,31,2,1,1,18.0,30:18,19,31,0.6129032258064516,191,0,0,28,0,6.161290322580645,10.052631578947368,0,0.0,2,4,28,7.0,3,0,25,1,80,3.2,12,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,44.0,6.0,23,2.0,10.0,5.0,0,0,0.0,0,0,5,0,0,3,120,40.0,48,0,1,1,1,35,1,10,10.0,0,10,0,3,32.0,10.666666666666666,0,14,1
2023,FOOTBALL_XFL_2023_3_4_SEA@VGS,6,63.0,30,26,519.0,344,376.0,224,143.0,120,,22,14,1,7,0.3492063492063492,0.3783783783783784,0.28,3,11,0.2727272727272727,1,1,1.0,6,55,5,40,1,15,2,4,4,51.0,30:51,29,37,0.7837837837837838,376,4,1,65,1,10.16216216216216,12.96551724137931,118,4.068965517241379,1,1,1,1.0,5,1,25,0,143,5.72,35,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,0,4,0.0,0,0,0.0,2,1,40.0,4.0,28,1.0,1.0,1.0,0,0,0.0,0,0,15,0,0,3,123,41.0,45,0,0,2,2,34,6,102,17.0,0,31,0,1,4.0,4.0,0,4,0
2023,FOOTBALL_XFL_2023_3_4_SEA@VGS,7,59.0,26,30,343.0,520,223.0,377,120.0,143,,15,6,1,8,0.2542372881355932,0.2142857142857142,0.2666666666666666,5,14,0.3571428571428571,0,1,0.0,4,25,3,20,1,5,0,3,3,9.0,27:9,13,28,0.4642857142857143,223,2,0,56,0,7.964285714285714,17.153846153846153,101,7.769230769230769,3,1,1,1.0,3,2,30,1,120,4.0,19,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,0.3333333333333333,2,1,0.5,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,49.0,4.0,37,1.0,1.0,1.0,1,7,7.0,0,7,8,1,1,5,180,36.0,44,0,1,3,2,47,6,126,21.0,0,42,0,1,20.0,20.0,0,20,0
2023,FOOTBALL_XFL_2023_2_26_SA@ORL,3,52.0,30,12,210.0,187,144.0,87,66.0,100,,17,10,2,5,0.3269230769230769,0.4166666666666667,0.1923076923076923,3,9,0.3333333333333333,1,1,1.0,6,107,1,12,5,95,0,4,4,14.0,43:14,16,24,0.6666666666666666,144,3,0,24,1,6.0,9.0,26,1.625,1,2,21,10.5,1,0,26,1,66,2.5384615384615383,13,0,0,0,3,3,1.0,2,2,1.0,1,1,1.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,36.0,5.0,32,2.0,12.0,6.0,1,30,30.0,0,30,17,0,0,4,198,49.5,59,0,0,1,1,40,3,61,20.33333333333333,0,35,0,4,48.0,12.0,0,18,0
2023,FOOTBALL_XFL_2023_2_26_SA@ORL,4,56.0,12,30,175.0,231,75.0,165,100.0,66,,14,5,5,4,0.25,0.15625,0.1818181818181818,6,15,0.4,0,2,0.0,13,100,8,55,5,45,1,2,2,46.0,31:46,15,32,0.46875,75,2,1,32,0,2.34375,5.0,0,0.0,4,2,12,6.0,1,0,22,0,100,4.545454545454546,38,0,1,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,36.0,9.0,24,2.0,21.0,10.5,0,0,0.0,0,0,8,1,0,5,140,28.0,49,0,0,1,0,0,6,121,20.166666666666668,0,26,0,3,34.0,11.333333333333334,0,14,1
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,2,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,,0.0,0,0,0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,3,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,,0.0,0,0,0
2023,FOOTBALL_XFL_2023_3_16_HOU@SEA,2,63.0,14,21,255.0,297,203.0,209,52.0,88,,17,12,2,3,0.2698412698412698,0.2553191489361702,0.2307692307692307,5,14,0.3571428571428571,1,2,0.5,7,60,6,55,1,5,2,2,2,45.0,30:45,25,47,0.5319148936170213,203,1,1,47,1,4.319148936170213,8.12,0,0.0,2,3,24,8.0,1,1,13,1,52,4.0,11,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,0.5,2,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,38.0,4.0,32,2.0,11.0,5.5,4,43,10.75,0,28,15,1,1,7,157,22.428571428571427,48,0,1,0,0,0,4,73,18.25,0,21,0,2,19.0,9.5,0,14,2
2023,FOOTBALL_XFL_2023_3_16_HOU@SEA,6,57.0,21,14,286.0,279,198.0,227,88.0,52,,18,13,0,5,0.3157894736842105,0.40625,0.217391304347826,6,12,0.5,0,0,0.0,6,81,3,25,3,56,4,3,3,15.0,29:15,17,32,0.53125,198,1,3,33,0,6.1875,11.647058823529411,0,0.0,0,2,11,5.5,3,0,23,2,88,3.8260869565217392,20,1,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,0.3333333333333333,1,3,0.3333333333333333,0,0,0.0,1,1,38.0,4.0,47,3.0,24.0,8.0,1,0,0.0,0,0,22,2,1,4,156,39.0,40,0,0,0,0,0,2,22,11.0,0,12,0,4,15.0,3.75,0,7,1
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,6,75.0,18,22,331.0,177,280.0,93,51.0,84,,20,17,0,3,0.2666666666666666,0.3035714285714285,0.1764705882352941,6,16,0.375,2,3,0.6666666666666666,4,31,3,25,1,6,3,2,2,30.0,35:30,36,56,0.6428571428571429,280,1,2,31,0,5.0,7.777777777777778,64,1.7777777777777777,2,2,8,4.0,2,0,17,1,51,3.0,13,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,0.5,0,1,0.0,1,1,1.0,2,1,35.0,4.0,21,0.0,0.0,0.0,1,0,0.0,0,0,12,0,0,3,152,50.66666666666666,59,1,1,2,1,36,4,105,26.25,0,30,0,5,25.0,5.0,0,9,1
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,8,54.0,22,18,177.0,339,93.0,288,84.0,51,,12,5,1,6,0.2222222222222222,0.238095238095238,0.1818181818181818,5,13,0.3846153846153846,0,1,0.0,7,40,6,35,1,5,1,3,2,30.0,24:30,9,21,0.4285714285714285,93,0,1,18,0,4.428571428571429,10.333333333333334,14,1.5555555555555556,1,0,0,0.0,0,0,33,2,84,2.5454545454545454,11,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,0.6666666666666666,1,1,1.0,2,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,48.0,5.0,56,2.0,8.0,4.0,2,37,18.5,1,22,20,1,1,6,267,44.5,53,0,2,0,0,0,4,81,20.25,0,24,0,2,19.0,9.5,0,10,0
2023,FOOTBALL_XFL_2023_3_12_VGS@DC,7,59.0,18,32,394.0,388,323.0,215,71.0,173,,20,15,0,5,0.3389830508474576,0.4054054054054054,0.25,3,10,0.3,2,4,0.5,11,94,5,50,6,44,2,2,2,31.0,28:31,27,37,0.7297297297297297,323,2,1,26,1,8.72972972972973,11.962962962962964,40,1.4814814814814814,1,2,10,5.0,5,0,20,0,71,3.55,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,1,0.0,0,0,0.0,1,1,52.0,8.0,21,1.0,5.0,5.0,0,0,0.0,0,0,5,1,1,1,48,48.0,48,0,0,3,2,37,7,149,21.285714285714285,0,44,0,1,5.0,5.0,0,5,0
2023,FOOTBALL_XFL_2023_3_12_VGS@DC,8,61.0,32,18,383.0,404,210.0,333,173.0,71,,23,9,4,10,0.3770491803278688,0.4285714285714285,0.2564102564102564,3,11,0.2727272727272727,2,2,1.0,6,55,2,15,4,40,1,3,3,29.0,31:29,16,21,0.7619047619047619,210,1,0,38,0,10.0,13.125,16,1.0,2,1,5,5.0,3,0,39,2,173,4.435897435897436,49,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,0.3333333333333333,3,1,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,44.0,6.0,37,2.0,10.0,5.0,1,7,7.0,0,7,10,0,1,1,45,45.0,45,0,0,5,4,35,4,47,11.75,0,17,0,1,13.0,13.0,0,13,0
